Time,Game Number,Round Number,Player,Action Type,Player Hand,Board,Possible Actions,Cards Action,Reward,Qvalues,Loss,Wrong Actions,Total Actions,Scores,Roles,Players Status,Agent Names,Performance Score
2021-05-24_08:31:35.071715,7,23,0,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[13  0  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[12 16  7  6],[2 1 0 3],"[['PASS' list([0])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.138682,7,23,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[12 16  7  6],[2 1 0 3],"[['PASS' list([0])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.212768,7,24,2,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[13  0  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[12 16  7  6],[2 1 0 3],"['' ('FINISH', [10]) ('PASS', [0]) ('FINISH', [9])]",,[]
2021-05-24_08:31:35.270343,7,24,0,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[8 0 0 0 0 0 0 0 0 0 0],True,[8],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[12 16  7  6],[2 1 0 3],"[['DISCARD' list([8])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.318941,7,24,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[12 16  7  6],[2 1 0 3],"[['DISCARD' list([8])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.366570,7,25,0,FINISH,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[11 11  0  0  0  0  0  0  0  0  0],True,"[11, 11]",0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[13 16  7  6],[2 1 0 3],"[('FINISH', [11, 11]) ('FINISH', [10]) '' ('FINISH', [9])]",,[]
2021-05-24_08:31:35.414810,7,25,2,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[11 11  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[13 16  7  6],[2 1 0 3],"[['FINISH' list([11, 11])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.469744,7,25,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[13 16  7  6],[2 1 0 3],"[['FINISH' list([11, 11])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.515569,7,26,2,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[13  0  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[13 16  7  6],[2 1 0 3],"[['FINISH' list([11, 11])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.562514,7,26,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[13 16  7  6],[2 1 0 3],"[['FINISH' list([11, 11])]
 ['FINISH' list([10])]
 ['PASS' list([0])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.612191,7,27,2,FINISH,"[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]",[11  0  0  0  0  0  0  0  0  0  0],True,[11],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[13 16  7  6],[2 1 0 3],"[['FINISH' list([11, 11])]
 ['FINISH' list([10])]
 ['FINISH' list([11])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.638689,7,27,,PIZZA_READY,"[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[13 16  7  6],[2 1 0 3],"[['FINISH' list([11, 11])]
 ['FINISH' list([10])]
 ['FINISH' list([11])]
 ['FINISH' list([9])]]",,[]
2021-05-24_08:31:35.728734,8,,,DEAL,"[[ 2  5  5  5  6  7  8  8  9 10 10 10 10 10 10 11 11]
 [ 4  4  4  5  5  6  6  7  7  8  8  8  9  9  9 11 12]
 [ 2  3  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10 11 11 11 11]]",[],[],,,,,,,[],,[],,[]
2021-05-24_08:31:35.780270,8,,,,[],[],[],,,,,,,[],,[],"['RANDOM_Random1', 'RANDOM_Random2', 'RANDOM_Random3', 'RANDOM_Random4']",[]
2021-05-24_08:31:35.867092,8,,,ROLE_CHANGE,"[[12  5  5  5  6  7  8  8  9 10 10 10 10 10 10 11 11]
 [ 4  4  4  5  5  6  6  7  7  8  8  8  9  9  9 11  2]
 [11 11  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10  2  3 11 11]]",[],[],"('', '', [], [], [], [])",,,,,,[],[3 1 0 2],[],,[]
2021-05-24_08:31:35.931160,8,1,3,PASS,"[[12  5  5  5  6  7  8  8  9 10 10 10 10 10 10 11 11]
 [ 4  4  4  5  5  6  6  7  7  8  8  8  9  9  9 11  2]
 [11 11  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10  2  3 11 11]]",[13  0  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[13 16  7  6],[3 1 0 2],"['' '' '' ('PASS', [0])]",,[]
2021-05-24_08:31:35.989838,8,1,0,DISCARD,"[[ 0  0  0  5  5  5  6  7  9 10 10 10 10 10 10 11 11]
 [ 4  4  4  5  5  6  6  7  7  8  8  8  9  9  9 11  2]
 [11 11  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10  2  3 11 11]]",[12  8  8  0  0  0  0  0  0  0  0],True,"[8, 8, 12]",0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[13 16  7  6],[3 1 0 2],"[('DISCARD', [8, 8, 12]) '' '' ('PASS', [0])]",,[]
2021-05-24_08:31:36.084857,8,1,1,DISCARD,"[[ 0  0  0  5  5  5  6  7  9 10 10 10 10 10 10 11 11]
 [ 0  0  0  2  5  5  6  6  7  7  8  8  8  9  9  9 11]
 [11 11  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10  2  3 11 11]]",[4 4 4 0 0 0 0 0 0 0 0],True,"[4, 4, 4]",0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[13 16  7  6],[3 1 0 2],"[('DISCARD', [8, 8, 12]) ('DISCARD', [4, 4, 4]) '' ('PASS', [0])]",,[]
2021-05-24_08:31:36.117063,8,1,2,PASS,"[[ 0  0  0  5  5  5  6  7  9 10 10 10 10 10 10 11 11]
 [ 0  0  0  2  5  5  6  6  7  7  8  8  8  9  9  9 11]
 [11 11  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10  2  3 11 11]]",[4 4 4 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[13 16  7  6],[3 1 0 2],"[['DISCARD' list([8, 8, 12])]
 ['DISCARD' list([4, 4, 4])]
 ['PASS' list([0])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:36.147327,8,1,0,PASS,"[[ 0  0  0  5  5  5  6  7  9 10 10 10 10 10 10 11 11]
 [ 0  0  0  2  5  5  6  6  7  7  8  8  8  9  9  9 11]
 [11 11  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10  2  3 11 11]]",[4 4 4 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[13 16  7  6],[3 1 0 2],"[['PASS' list([0])]
 ['DISCARD' list([4, 4, 4])]
 ['PASS' list([0])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:36.173543,8,1,,PIZZA_READY,"[[ 0  0  0  5  5  5  6  7  9 10 10 10 10 10 10 11 11]
 [ 0  0  0  2  5  5  6  6  7  7  8  8  8  9  9  9 11]
 [11 11  4  6  7  7  7  8  8  9 10 10 11 11 11 11 12]
 [ 1  3  3  6  6  7  8  9  9  9  9 10 10  2  3 11 11]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[13 16  7  6],[3 1 0 2],"[['PASS' list([0])]
 ['DISCARD' list([4, 4, 4])]
 ['PASS' list([0])]
 ['PASS' list([0])]]",,[]
